Date,Open,High,Low,Close,Volume,SMA_50,SMA_200,EMA_20,RSI_14,MACD_12_26_9,MACDh_12_26_9,MACDs_12_26_9,Volume_SMA_20
2025-06-16,2977.0819786339007,3020.731297880782,2964.284888732629,2999.501953125,1673726,,,,,,,,
2025-06-17,3018.747142579605,3018.747142579605,2970.1376749534465,2983.232421875,1455355,,,,,,,,
2025-06-18,2976.089777852992,3050.3927224287986,2962.7966737231704,3016.8623046875,2161043,,,,,,,,
2025-06-19,3013.78692885251,3082.13769418589,3010.0171666776564,3070.13427734375,2482920,,,,,,,,
2025-06-20,3075.292790123237,3177.4718731499124,3065.67014821891,3159.02001953125,8315834,,,,,,,,
2025-06-23,3138.386069671237,3159.0200990264307,3097.8118991023425,3110.013916015625,1731432,,,,,,,,
2025-06-24,3129.9538021095764,3190.9636442292385,3111.79960552769,3124.99365234375,2834887,,,,,,,,
2025-06-25,3154.655251115204,3199.792613984934,3135.310667028177,3189.872314453125,2078771,,,,,,,,
2025-06-26,3200.189278928195,3212.192938051462,3158.1273064505344,3190.169921875,2907261,,,,,,,,
2025-06-27,3179.4559336963066,3215.6650262329417,3161.6986947822907,3177.76953125,5098406,,,,,,,,
2025-06-30,3179.852851450725,3194.138228706202,3135.806816518025,3157.829833984375,2083572,,,,,,,,
2025-07-01,3162.5914363148963,3192.352334398161,3142.94919514098,3150.786376953125,1407074,,,,,,,,
2025-07-02,3142.7508768259927,3177.17426759974,3128.5648001235795,3139.97314453125,1559309,,,,,,,,
2025-07-03,3139.973226191099,3195.328547195574,3139.576511079309,3149.099853515625,2102806,,,,69.65586131546549,,,,
2025-07-04,3161.10009765625,3177.0,3134.10009765625,3162.5,968006,,,,70.68803103638471,,,,
2025-07-07,3162.5,3173.0,3152.10009765625,3160.199951171875,853459,,,,70.24634645919069,,,,
2025-07-08,3150.0,3168.0,3123.0,3157.89990234375,1513129,,,,69.77681770691271,,,,
2025-07-09,3145.0,3189.0,3141.0,3176.300048828125,1245661,,,,71.42244839080821,,,,
2025-07-10,3172.10009765625,3192.60009765625,3137.60009765625,3162.39990234375,1701384,,,,68.39284595228074,,,,
2025-07-11,3158.0,3162.39990234375,3062.39990234375,3073.199951171875,3041614,,,3125.5879638671877,52.8888138797259,,,,2360782.45
2025-07-14,3072.800048828125,3104.800048828125,3053.60009765625,3092.10009765625,2958843,,,3122.39864327567,55.2058891368185,,,,2425038.3
2025-07-15,3086.10009765625,3148.300048828125,3082.89990234375,3128.60009765625,2826720,,,3122.9892579785824,59.36263973376575,,,,2493606.55
2025-07-16,3128.60009765625,3210.0,3082.39990234375,3196.5,2892812,,,3129.9902810282415,65.73307553150124,,,,2530195.0
2025-07-17,3186.300048828125,3238.0,3171.0,3195.0,3267180,,,3136.1816828350757,65.48883501394421,,,,2569408.0
2025-07-18,3208.0,3252.0,3176.699951171875,3192.39990234375,2040381,,,3141.535798978759,65.03772529235708,,,,2255635.35
2025-07-21,3177.0,3253.60009765625,3152.800048828125,3246.699951171875,2436535,,,3151.5514325209606,69.72756052393731,31.315244931386133,,,2290890.5
2025-07-22,3246.699951171875,3271.89990234375,3210.5,3257.199951171875,1854072,,,3161.613196202,70.55020823682071,36.082864856505694,,,2241849.75
2025-07-23,3260.0,3303.0,3248.0,3268.800048828125,2159800,,,3171.8214678806785,71.47253885767729,40.33234278914733,,,2245901.2
2025-07-24,3255.0,3286.5,3243.699951171875,3260.89990234375,1469406,,,3180.305128305733,69.86767255903543,42.571866888170916,,,2174008.45
2025-07-25,3256.0,3259.0,3214.0,3246.39990234375,1475856,,,3186.599868690306,66.89851223324102,42.68463514936366,,,1992880.95
