Date,Open,High,Low,Close,Volume,SMA_50,SMA_200,EMA_20,RSI_14,MACD_12_26_9,MACDh_12_26_9,MACDs_12_26_9,Volume_SMA_20
2025-06-16,949.1700746468088,956.520728121515,947.2460692080248,954.7940673828124,16513746,,,,,,,,
2025-06-17,955.5834055099792,957.852719054467,946.75275693574,951.9327392578124,16978736,,,,,,,,
2025-06-18,945.7167603313338,955.2380851367438,945.7167603313338,954.0540771484376,18433816,,,,,,,,
2025-06-19,954.0540746334422,960.4180648603084,949.9593979158448,954.7447509765624,16876220,,,,,,,,
2025-06-20,952.9193918485256,971.8140179089728,952.9193918485256,969.2486572265624,32900408,,,,,,,,
2025-06-23,961.2073364257812,965.8939867961492,957.9513597916496,961.2073364257812,11739518,,,,,,,,
2025-06-24,969.3966711141704,976.3033140635844,964.7593416610488,967.3740234375,22625322,,,,,,,,
2025-06-25,969.8900392545884,977.7833457795492,968.854054817417,976.8953247070312,18405932,,,,,,,,
2025-06-26,977.4873577522008,1000.032590400823,976.7966813877978,997.41796875,50084830,,,,,,,,
2025-06-27,1004.0015037809444,1007.393088107433,994.2258430942326,1004.9491577148438,28213384,,,,,,,,
2025-06-30,1003.2533964547342,1004.400566128524,995.2732550959096,998.2658081054688,13649020,,,,,,,,
2025-07-01,1000.0114368496796,1005.4977838847652,999.5126780283082,1003.5526123046876,14389386,,,,,,,,
2025-07-02,1007.4429706558584,1007.4429706558584,986.4950998423908,990.5350341796876,18878250,,,,,,,,
2025-07-03,994.9739612315548,1001.507689459166,989.6871300276722,991.0836181640624,16860506,,,,68.6106551578642,,,,
2025-07-04,991.0836632772651,999.2633203019868,987.5424877454124,992.1809692382812,7863944,,,,68.9600183240321,,,,
2025-07-07,992.031278290642,996.7196233059492,989.4377568185034,991.2332763671876,11349426,,,,68.25349506622568,,,,
2025-07-08,986.0462146584524,1000.0114620081928,986.0462146584524,998.2159423828124,15224316,,,,70.64031078018637,,,,
2025-07-09,1001.0089360727128,1004.4005203490876,996.5699704674604,1003.1036987304688,13861428,,,,72.21503938399299,,,,
