Date,Open,High,Low,Close,Volume,SMA_50,SMA_200,EMA_20,RSI_14,MACD_12_26_9,MACDh_12_26_9,MACDs_12_26_9,Volume_SMA_20
2025-06-16,1414.6829254727506,1430.050214679878,1412.204330439343,1425.4896240234375,8458093,,,,,,,,
2025-06-17,1435.6022520574631,1435.6022520574631,1413.59237643736,1418.946044921875,10366599,,,,,,,,
2025-06-18,1417.7563491543892,1430.4468040463896,1413.4931173168031,1417.85546875,6681735,,,,,,,,
2025-06-19,1417.8555238832446,1427.5716651338516,1413.493172280418,1421.0281982421875,10007230,,,,,,,,
2025-06-20,1418.7477927518771,1458.4053131642288,1415.8725983169522,1453.6463623046875,29010635,,,,,,,,
2025-06-23,1440.5593915455418,1451.266970188698,1429.6535737155343,1444.326904296875,5989078,,,,,,,,
2025-06-24,1452.4566670598808,1462.371047039812,1430.744150698803,1438.3782958984375,16402744,,,,,,,,
2025-06-25,1451.4652666586912,1459.7933702625824,1447.9952335758323,1454.737060546875,7525851,,,,,,,,
2025-06-26,1456.5215658062507,1485.967347510806,1452.5558137403293,1482.497314453125,14657893,,,,,,,,
2025-06-27,1486.5621628826696,1508.9686374999123,1484.083567880206,1502.4251708984375,11117052,,,,,,,,
2025-06-30,1500.838885203447,1511.7447031481738,1483.191240482831,1487.7518310546875,8409527,,,,,,,,
2025-07-01,1487.751818338647,1518.2881567329412,1487.256099345396,1515.3138427734375,10368523,,,,,,,,
2025-07-02,1515.3138007089854,1516.900077238324,1495.7824003020085,1505.7960205078125,6361002,,,,,,,,
2025-07-03,1507.7790015843786,1518.7839394915495,1500.0457365549344,1504.8046875,11283291,,,,72.59888047112868,,,,
2025-07-04,1510.9515946827762,1516.900223008299,1504.2097675037892,1514.223388671875,6603501,,,,73.99465382210786,,,,
2025-07-07,1513.5291857359532,1531.5734294639212,1511.942909183805,1528.3016357421875,7251074,,,,75.96537923464675,,,,
2025-07-08,1522.8486600409224,1531.672481820406,1517.0982716385254,1524.4349365234375,7171261,,,,74.2999413494048,,,,
