Date,Open,High,Low,Close,Volume,SMA_50,SMA_200,EMA_20,RSI_14,MACD_12_26_9,MACDh_12_26_9,MACDs_12_26_9,Volume_SMA_20
2025-06-16,395.65327347360335,399.4195661344484,394.0323182383462,398.7521362304688,7006629,,,,,,,,
2025-06-17,398.65677784510535,399.5625818006199,396.3683927227586,397.98931884765625,9028406,,,,,,,,
2025-06-18,397.6079031209599,398.99048420762057,395.60555534311806,396.5590515136719,8036215,,,,,,,,
2025-06-19,396.3206894558478,398.799785393935,395.5102118666893,396.6544189453125,12601006,,,,,,,,
2025-06-20,396.6544118043789,399.9916484421562,396.6544118043789,399.0858154296875,13203184,,,,,,,,
2025-06-23,397.60791311448514,398.08466121174473,392.6020580932596,394.6520690917969,14839890,,,,,,,,
2025-06-24,397.51258055441934,401.0881914896625,394.5090731884944,395.0811767578125,16690068,,,,,,,,
2025-06-25,397.0357918303469,398.7044100961672,395.7962584722378,396.9881286621094,9946718,,,,,,,,
2025-06-26,397.7986102268212,401.3265285654208,396.8927772340168,400.7544250488281,13703918,,,,,,,,
2025-06-27,401.4219047765532,402.3754009874239,398.370705262409,399.1811828613281,21409935,,,,,,,,
2025-06-30,400.2776850203948,401.1835180314217,396.4637002975768,397.08349609375,12317124,,,,,,,,
2025-07-01,397.60790154563335,399.3718752738479,395.6055537757248,395.7962646484375,13670465,,,,,,,,
2025-07-02,397.512538667108,397.512538667108,392.5543761517345,393.7462463378906,15990899,,,,,,,,
2025-07-03,394.7474217316605,396.6544141071757,392.125307215327,394.1276550292969,14185298,,,,39.78942091425219,,,,
2025-07-04,395.6055594904553,395.7009149281892,392.60205234140216,393.3648376464844,8256733,,,,38.49278725498494,,,,
2025-07-07,393.7939474948049,397.7986433459749,392.8404512538974,396.7974548339844,6845218,,,,46.88132696996994,,,,
2025-07-08,396.7974565033287,398.656785820279,395.3672121359503,397.7986450195313,6807192,,,,49.063384984004934,,,,
2025-07-09,396.8451375359143,400.7544487506528,396.13001537247743,399.9440002441406,9930533,,,,53.47384186082491,,,,
2025-07-10,400.75444928229246,400.75444928229246,397.0358198471668,397.46490478515625,6220360,,,,48.272320387370996,,,,
2025-07-11,397.6079166905238,398.6090760644153,396.1776723858816,397.4172058105469,8578844,,,396.96192169189453,48.17522173392992,,,,11463431.75
2025-07-14,397.6555793753181,400.4207416396293,397.1788312743534,399.8963012695313,6896989,,,397.2413864135742,53.41952540096865,,,,11457949.75
2025-07-15,401.3265570457718,402.75680138955454,399.5149200299927,402.47076416015625,8532755,,,397.7394223894392,58.15508334904571,,,,11433167.2
2025-07-16,402.470751688396,405.66496977687433,400.7544410700043,404.8544921875,9780773,,,398.4170480844926,62.00658692751951,,,,11520395.1
2025-07-17,405.99865531946784,406.0940107556235,403.3288776974709,404.2347106933594,7240795,,,398.97111119009895,60.448681759126615,,,,11252384.55
2025-07-18,405.4265924462953,405.4265924462953,400.5637560477937,403.0905151367188,6730256,,,399.36343537549135,57.57282615987435,,,,10928738.15
2025-07-21,402.3753881438521,403.0905102791788,398.9427960746048,400.5637512207031,4822343,,,399.47775117027345,51.72094151984201,2.2680484939748453,,,10427860.8
2025-07-22,400.5637591824813,400.8497964029397,395.8916336251602,396.6544189453125,9869507,,,399.20886238694385,44.23027520416695,1.7922985255858634,,,10086832.75
2025-07-23,397.7032702848046,398.46605560438246,394.74742624924966,395.65325927734375,12196187,,,398.8702335193629,42.531446364962086,1.3192703030433108,,,10199306.2
2025-07-24,396.5113943772586,396.5113943772586,390.4090246125477,390.8857727050781,9005157,,,398.10980867990725,35.532582142263145,0.5533174072176621,,,9964368.15
2025-07-25,390.93343164953177,391.1718056932205,388.7880652563331,390.361328125,5824089,,,397.37185815086843,34.85313746324175,-0.09492978430114363,,,9185075.85
2025-07-28,391.69624504720383,391.7439373183991,389.59857077130863,390.8381042480469,8123337,,,396.74959587440924,36.05033330067346,-0.5637005167375264,,,8975386.5
2025-07-29,390.9334433644723,392.2683322294525,389.02645095781634,389.4555358886719,6811772,,,396.0549234948152,34.09372902823916,-1.034837449545364,,,8632451.85
2025-07-30,389.979938885481,390.26597610105154,386.8810762904252,388.6450500488281,10915863,,,395.34922126186405,32.96424436189748,-1.4568229488035058,,,8378700.05
2025-07-31,387.07180823457605,394.7474412869076,386.6903864618624,392.7927856445313,19364174,,,395.10575120307044,43.31403760779092,-1.439962902709624,-1.5891496946790147,0.1491867919693909,8637643.85
2025-08-01,393.22181910286025,399.8486291981142,392.6497155747587,397.08349609375,14324065,,,395.29410785932566,51.63313046360955,-1.0680647350038157,-0.9738012215785653,-0.09426351342525045,8941010.45
2025-08-04,400.6591229390907,402.85215260384814,395.79628640159,397.46490478515625,18352458,,,395.5008504236905,52.30322415816335,-0.7340940842388477,-0.5118644566508778,-0.2222296275879699,9516372.45
2025-08-05,397.798622737676,398.5137448813091,393.7939270939727,394.8904418945313,8495104,,,395.4427162780563,47.51775821825614,-0.6694406815042839,-0.3577688431330512,-0.31167183837123275,9600768.05
2025-08-06,394.8904345378628,395.700912105227,391.4101793233631,392.8404235839844,9080543,,,395.1948788786209,44.06072764147354,-0.7746915767103246,-0.3704157906712735,-0.4042757860390511,9558268.55
2025-08-07,392.8404281167533,395.4625426248142,392.5066986324122,394.3660278320313,11514878,,,395.1159406837076,47.142648675256744,-0.7266240864809674,-0.25787864035353303,-0.4687454461274344,9822994.45
2025-08-08,394.6520785787631,396.0346597334093,393.74627463123227,395.2241821289063,9814361,,,395.1262493927741,48.84975506178206,-0.6122270025165903,-0.11478524511132471,-0.49744175740526564,9884770.3
2025-08-11,395.22418285040254,397.6079233983543,394.74743474081214,397.46490478515625,8514272,,,395.3489784777629,53.1082760967925,-0.33687560515113546,0.12845292180330414,-0.4653285269544396,9965634.45
2025-08-12,397.607895341164,400.277672927119,395.9869402435813,396.9881286621094,13635738,,,395.50508801912923,52.11406837182666,-0.15533883805483129,0.2479917511196867,-0.403330589174518,10220783.6
2025-08-13,397.7986174112848,398.08465462555023,394.3660253481281,394.8427734375,10874910,,,395.44201043992643,47.77968237042518,-0.18247838217274648,0.17668176560141724,-0.3591601477741637,10275490.45
2025-08-14,394.98578714952254,395.7485724437067,391.8869246070097,392.3160095214844,9580361,,,395.14429606674145,43.22025721385726,-0.40322724471451465,-0.03525367755228076,-0.3679735671622339,10392468.75
